data_type,framework,prompt,k,benchmark_count,subsets_per_benchmark,subset_evaluation_count,successful_subset_count,probability_validated_candidate,conditional_best_speedup,conditional_best_speedup_median,conditional_best_speedup_q1,conditional_best_speedup_q3,conditional_speedup_sample_count,expected_speedup_with_c_fallback,expected_improvement_over_c_pct,baseline_framework,attempt_count,validated_attempt_count,invalid_attempt_count,compile_error_count,runtime_error_count,numerical_mismatch_count,timeout_count,unclassified_invalid_count
DOUBLE,halide,Naive,1,26,5,130,42,0.3230769230769231,3.4354795231983295,3.358838169231235,0.7294764796953697,29.421072611506986,42,1.7139068143148246,71.39068143148246,c,130,42,88,36,44,6,2,0
DOUBLE,halide,Naive,2,26,10,260,128,0.49230769230769234,3.8199937074719137,3.358838169231235,0.6926049005817061,29.97602933948353,128,2.3176432239474853,131.76432239474855,c,130,42,88,36,44,6,2,0
DOUBLE,halide,Naive,3,26,10,260,152,0.5846153846153846,4.168475118539756,3.358838169231235,0.6926049005817061,34.53910977176503,152,2.760139893061981,176.01398930619808,c,130,42,88,36,44,6,2,0
DOUBLE,halide,Naive,4,26,5,130,84,0.6461538461538462,4.377361621679676,3.358838169231235,0.6926049005817061,34.62346262444562,84,3.1022739746193144,210.22739746193145,c,130,42,88,36,44,6,2,0
DOUBLE,halide,Naive,5,26,1,26,18,0.6923076923076923,4.420144776803,3.358838169231235,0.771036231741981,37.74792766537833,18,3.3854748933694085,238.54748933694086,c,130,42,88,36,44,6,2,0
DOUBLE,noarr,AllHints,1,26,5,130,110,0.8461538461538461,2.093558607588995,1.5254505847141968,1.0189442532470203,3.7579841678553074,110,2.008771796310057,100.87717963100569,c,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,2,26,10,260,228,0.8769230769230769,2.892428210834236,2.1296865246854075,1.1014260923572552,4.134506131454575,228,2.5843867988905833,158.43867988905833,c,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,3,26,10,260,230,0.8846153846153846,3.4226476533205177,2.319542905512644,1.2523795231493657,4.963518926697553,230,2.973716084041575,197.3716084041575,c,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,4,26,5,130,115,0.8846153846153846,3.824776621449017,2.5723192753367443,1.356905551062212,8.921580734794693,115,3.2771036769136104,227.71036769136103,c,130,110,20,13,0,7,0,0
DOUBLE,noarr,AllHints,5,26,1,26,23,0.8846153846153846,4.171791993711169,2.9920634920634916,1.3678876649659952,10.21814495077907,23,3.538643085386918,253.8643085386918,c,130,110,20,13,0,7,0,0
DOUBLE,noarr,ChooseHints,1,26,5,130,108,0.8307692307692308,1.5743054072873435,1.2401921611913769,0.9982720740526821,2.993717660362505,108,1.6432790541987994,64.32790541987994,c,130,108,22,13,0,9,0,0
DOUBLE,noarr,ChooseHints,2,26,10,260,228,0.8769230769230769,1.9262029715330733,1.5561292619959048,1.0193064949458368,3.7147068655830733,228,1.9304887398900803,93.04887398900803,c,130,108,22,13,0,9,0,0
